"JD.ID","Agency","Project.ID","District.or.Region","JD.Basis","PDF.Link","Finalized.Date","Closure.Method","Waters.Names","Resource.Types","Resource.Type.Description","Water.of.the.U.S.","Cowardin.Code","Cowardin.Category","Cowardin.Description","HGM","HGM.Description","Longitude","Latitude","State","County","HUC8","Authority","Local.Waterway","Similarly.Situated..a..8.","Similarly.Situated..a..7.","Normal.Farming","OHWM..Changes.in.plant.community","OHWM..Presence.of.bed.and.banks","OHWM..Break.in.slope","OHWM..Change.in.the.character.of.soil","OHWM..Change.in.vegetation.density.maturity","OHWM..Change.in.sediment.texture","OHWM..Natural.line.impressed.on.the.bank","OHWM..Destruction.of.terrestrial.vegetation","OHWM..Leaf.litter.disturbed","OHWM..Multiple.flow.events.observed","OHWM..Scour.marks","OHWM..Sediment.deposition","OHWM..Sediment.sorting","OHWM..Shelving","OHWM..Litter.and.debris","OHWM..Wrack.lines","OHWM..Matted..bent..or.absent.vegetation","OHWM..Water.staining","OHWM.Other","OHWM.Other.Text","Function.Present..Sediment.Trapping","Function.Present..Nutrient.Recycling","Function.Present..Pollutant.trapping..transformation..filtering..and.transport","Function.Present..Retention.and.attenuation.of.flood.waters","Function.Present..Runoff.storage","Function.Present..Contribution.of.flow","Function.Present..Export.of.organic.matter","Function.Present..Export.of.food.resources","Function.Present..Provision.of.life.cycle.dependent.aquatic.habitat"
5274175,"Corps","LRC-2021-01003","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Site 4","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.53236,42.05355,"Illinois","Kane",7090006,"None","Coon Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274175,"Corps","LRC-2021-01003","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Site 3","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.53199,42.05421,"Illinois","Kane",7090006,"None","Coon Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274175,"Corps","LRC-2021-01003","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Site 7","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.53536,42.05365,"Illinois","Kane",7090006,"None","Coon Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274175,"Corps","LRC-2021-01003","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Site 5 (Bioswale)","ISOLATE","Isolated (interstate or intrastate) waters","No","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Slope","The Slope wetland class is characterized by a water source of return flow from groundwater, with principally unidirectional and horizontal hydrodynamics.",-88.53222,42.05294,"Illinois","Kane",7090006,"None","Coon Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274175,"Corps","LRC-2021-01003","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Site 6","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.53437,42.0523,"Illinois","Kane",7090006,"None","Coon Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274209,"Corps","LRC-2021-01097","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Wetland 1","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.94076,41.92588,"Illinois","DuPage",7120004,"None","Addison Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274221,"Corps","LRC-2021-00970","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Farmed Wetland 1","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.27844,42.45909,"Illinois","McHenry",7120006,"None","North Branch Nippersink Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274221,"Corps","LRC-2021-00970","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Farmed Wetland 2","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.28141,42.45882,"Illinois","McHenry",7120006,"None","North Branch Nippersink Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274221,"Corps","LRC-2021-00970","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Wetland 1","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.27728,42.46542,"Illinois","McHenry",7120006,"None","North Branch Nippersink Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274221,"Corps","LRC-2021-00970","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Farmed Wetland 3","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.27953,42.46431,"Illinois","McHenry",7120006,"None","North Branch Nippersink Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274221,"Corps","LRC-2021-00970","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Farmed Wetland 4","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.2772,42.4647,"Illinois","McHenry",7120006,"None","North Branch Nippersink Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274221,"Corps","LRC-2021-00970","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Farmed Wetland 5","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.2782,42.46122,"Illinois","McHenry",7120006,"None","North Branch Nippersink Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274163,"Corps","LRC-2021-01128","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Farmed Wetland A","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.34529,42.14047,"Illinois","Kane",7090006,"None","Crystal Lake Outlet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274391,"Corps","LRC-2021-00635","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Floodplain Wetland Complex","ISOLATE","Isolated (interstate or intrastate) waters","No","PFO","Palustrine","Forested, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.23639,41.38084,"Illinois","Will",7120004,"None","Des Plaines River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274391,"Corps","LRC-2021-00635","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/16/2022","Approved JD That Did Require A Field/Site Visit","Excavated Pond","ISOLATE","Isolated (interstate or intrastate) waters","No","POW","Palustrine","Open Water, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.23671,41.38159,"Illinois","Will",7120004,"None","Des Plaines River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274098,"Corps","LRC-2018-00108","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Not Require A Field/Site Visit","LRC-2018-108 Wetland 2","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","","",-88.182,41.55181,"Illinois","Will",7120004,"None","Wetland 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274098,"Corps","LRC-2018-00108","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Not Require A Field/Site Visit","LRC-2018-108 Farmed Wetland","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","","",-88.18255,41.55179,"Illinois","Will",7120004,"None","Farmed Wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5274104,"Corps","LRC-2021-01036","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","Wetland","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.20579,42.00838,"Illinois","Cook",7120007,"None","Poplar Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273593,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","WB-08","ISOLATE","Isolated (interstate or intrastate) waters","No","POW","Palustrine","Open Water, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.17964,41.28365,"Illinois","Will",7120001,"None","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273593,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","WB-02","ISOLATE","Isolated (interstate or intrastate) waters","No","POW","Palustrine","Open Water, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.17781,41.28558,"Illinois","Will",7120001,"None","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273593,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","W-13","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.18536,41.28371,"Illinois","Will",7120001,"None","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273593,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","W-12","ISOLATE","Isolated (interstate or intrastate) waters","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.18293,41.28491,"Illinois","Will",7120001,"None","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","WB-03","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","POW","Palustrine","Open Water, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.17355,41.28363,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","W-10","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.17125,41.28361,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","W-01","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.18222,41.28896,"Illinois","Will",7120005,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","W-09","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.17173,41.2842,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","WW-02","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-88.17629,41.28648,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","WW-01","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-88.17799,41.28841,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","WW-03","RPW","Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-88.17991,41.28875,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","W-05","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.17267,41.28782,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5273592,"Corps","LRC-2021-00594","Chicago","1986/88","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","02/11/2022","Approved JD That Did Require A Field/Site Visit","W-02","RPWWD","Wetlands Directly Abutting Relatively Permanent Water that flows directly or indirectly into Traditional Navigable Water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-88.17912,41.28929,"Illinois","Will",7120001,"Section 404","Kankakee River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
